signal_buffer,signal_buffer_label,lead_day,model,feature_set,n_oos,start_date,end_date,oos_r2_vs_train_mean,rmse_5td_target,mae_5td_target,corr_pred_actual_5td,direction_accuracy_5td,mean_predicted_return,mean_actual_5td_return,mean_ridge_alpha,daily_rebalanced_total_return,daily_rebalanced_annual_return,daily_rebalanced_annual_vol,daily_rebalanced_sharpe,daily_rebalanced_max_drawdown,daily_rebalanced_mean_turnover,daily_rebalanced_mean_position,daily_rebalanced_cash_share,signal_5td_proxy_total_return,signal_5td_proxy_annual_return,signal_5td_proxy_annual_vol,signal_5td_proxy_sharpe,signal_5td_proxy_max_drawdown,signal_5td_proxy_mean_turnover,signal_5td_proxy_mean_position,signal_5td_proxy_cash_share
0.002,0.2%,28,price_calendar,lead28_price_calendar,826,2022-01-03,2025-09-12,-0.0035789541545874215,0.027374172282292965,0.019922569391692665,0.07193536899740005,0.5314769975786925,-0.0012322122185548915,0.001059547654524753,100.0,0.26075027219958713,0.0732487576241092,0.16415475384125708,0.5124342267009008,-0.266058582979255,0.20702179176755447,-0.23849878934624696,0.34261501210653755,1.556192791638665,0.33152888356404553,0.3652328007163456,0.9672134587370494,-0.5542120249636107,0.20702179176755447,-0.23849878934624696,0.34261501210653755
0.002,0.2%,30,forecast_anom,lead30_forecast_anom,826,2022-01-03,2025-09-12,-0.003898564460899534,0.02737853086867167,0.019924253683754507,0.07091977268106044,0.5230024213075061,-0.0012265746298051885,0.001059547654524753,100.0,0.30285991580953153,0.08406055545651991,0.16388340216520475,0.5741940929273752,-0.24560719119249785,0.20944309927360774,-0.2457627118644068,0.33777239709443097,1.9652062862340052,0.39321054484850215,0.3630589136068157,1.0956573523757802,-0.5427452095543737,0.20944309927360774,-0.2457627118644068,0.33777239709443097
0.002,0.2%,30,forecast_anom_projected_change,lead30_forecast_anom_projected_change,826,2022-01-03,2025-09-12,-0.0011208780697675724,0.027340627810950098,0.019771958798635504,0.08275483416160574,0.5387409200968523,-0.0010119689912996177,0.001059547654524753,100.0,0.7419840694611874,0.18451046518677283,0.17123807677678723,1.0744941097055913,-0.1296420087746648,0.22760290556900725,-0.162227602905569,0.3171912832929782,4.1938385847046415,0.6530447528474506,0.3706810286777072,1.5424862220044144,-0.5178350900832447,0.22760290556900725,-0.162227602905569,0.3171912832929782
0.002,0.2%,30,price_calendar,lead30_price_calendar,826,2022-01-03,2025-09-12,-0.0035789541545874215,0.027374172282292965,0.019922569391692665,0.07193536899740005,0.5314769975786925,-0.0012322122185548915,0.001059547654524753,100.0,0.26075027219958713,0.0732487576241092,0.16415475384125708,0.5124342267009008,-0.266058582979255,0.20702179176755447,-0.23849878934624696,0.34261501210653755,1.556192791638665,0.33152888356404553,0.3652328007163456,0.9672134587370494,-0.5542120249636107,0.20702179176755447,-0.23849878934624696,0.34261501210653755
0.003,0.3%,7,forecast_anom,lead07_forecast_anom,826,2022-01-03,2025-09-12,0.0002784274212238591,0.02732151360134416,0.019880670927376644,0.08494997483132063,0.5278450363196125,-0.0010182944606448093,0.001059547654524753,100.0,0.18632127863134862,0.053508383670061166,0.155868790123254,0.4122240137434508,-0.1481219444341686,0.24213075060532688,-0.17070217917675545,0.45883777239709445,2.249610460213496,0.4326889894903998,0.32724449405695627,1.262304576468261,-0.48703539554663855,0.24213075060532688,-0.17070217917675545,0.45883777239709445
0.003,0.3%,7,forecast_anom_projected_change,lead07_forecast_anom_projected_change,826,2022-01-03,2025-09-12,0.004884776533205515,0.02725849718820347,0.01971365308059507,0.1016535407223311,0.5460048426150121,-0.0008603963389324332,0.001059547654524753,100.0,0.2849600603670255,0.07949482515448358,0.15311823981078973,0.5759018204804718,-0.16385450307298932,0.26634382566585957,-0.13196125907990314,0.4322033898305085,3.252442408026349,0.5552062711395227,0.34062256078159897,1.4673915008100182,-0.5022510490173977,0.26634382566585957,-0.13196125907990314,0.4322033898305085
0.003,0.3%,7,price_calendar,lead07_price_calendar,826,2022-01-03,2025-09-12,-0.0035789541545874215,0.027374172282292965,0.019922569391692665,0.07193536899740005,0.5314769975786925,-0.0012322122185548915,0.001059547654524753,100.0,0.3317839971702614,0.0913469820717101,0.15101730317294168,0.6540691282977682,-0.13962293841091455,0.17191283292978207,-0.21428571428571427,0.5121065375302664,2.4729952260277144,0.46204452642426985,0.32070721652687045,1.344639561675133,-0.49100554793538054,0.17191283292978207,-0.21428571428571427,0.5121065375302664
0.003,0.3%,14,forecast_anom,lead14_forecast_anom,826,2022-01-03,2025-09-12,-0.0034023364869231187,0.02737176341591715,0.019934476816389626,0.07056960417423146,0.5157384987893463,-0.0010951079692396778,0.001059547654524753,100.0,0.33320199171898746,0.09170135742914054,0.14892341730513853,0.6633555853958103,-0.1599154257062404,0.23486682808716708,-0.19128329297820823,0.5012106537530266,1.9076240233421764,0.384900106525087,0.3188769914653255,1.1805182126752587,-0.4792536281673905,0.23486682808716708,-0.19128329297820823,0.5012106537530266
0.003,0.3%,14,forecast_anom_projected_change,lead14_forecast_anom_projected_change,826,2022-01-03,2025-09-12,0.00013958495417121242,0.027323410756891146,0.01977467798967868,0.08555929268210224,0.5351089588377724,-0.0009030429093521057,0.001059547654524753,100.0,0.4179720958656714,0.11242693793947267,0.15675900838216236,0.7578890063475715,-0.14400775402533927,0.24213075060532688,-0.14769975786924938,0.4552058111380145,3.294317242952551,0.5598625921571143,0.3370414759602863,1.4883940091726742,-0.5066157637338058,0.24213075060532688,-0.14769975786924938,0.4552058111380145
0.003,0.3%,14,price_calendar,lead14_price_calendar,826,2022-01-03,2025-09-12,-0.0035789541545874215,0.027374172282292965,0.019922569391692665,0.07193536899740005,0.5314769975786925,-0.0012322122185548915,0.001059547654524753,100.0,0.3317839971702614,0.0913469820717101,0.15101730317294168,0.6540691282977682,-0.13962293841091455,0.17191283292978207,-0.21428571428571427,0.5121065375302664,2.4729952260277144,0.46204452642426985,0.32070721652687045,1.344639561675133,-0.49100554793538054,0.17191283292978207,-0.21428571428571427,0.5121065375302664
