date,mean_mm_day,std_mm_day,n_valid_grid_cells,source_file
2011-02-05,0.7430099200048731,1.6181273530429823,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110205_c20170530.nc
2011-02-06,0.8563329322497755,1.8469175842812,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110206_c20170530.nc
2011-02-07,0.36423876270437955,1.0147395343075722,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110207_c20170530.nc
2011-02-08,0.6014077098633385,1.5698934044329493,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110208_c20170530.nc
2011-02-09,1.4086816029540403,3.5394486506815643,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110209_c20170530.nc
2011-02-10,0.07971956021019332,0.34711739994330737,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110210_c20170530.nc
2011-02-11,0.16791581519254767,0.48268146672928797,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110211_c20170530.nc
2011-02-12,0.828455591562652,1.8493491910965283,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110212_c20170530.nc
2011-02-13,2.177159300797421,2.8559396809589757,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110213_c20170530.nc
2011-02-14,0.2222171522888539,0.8294026566763874,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110214_c20170530.nc
2011-02-15,0.8948862809687752,1.6270032884426724,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110215_c20170530.nc
2011-02-16,0.22733358291188238,0.6856383434467127,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110216_c20170530.nc
2011-02-17,1.052285149280736,2.2584735826805145,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110217_c20170530.nc
2011-02-18,0.11352699815039044,0.46868117683548466,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110218_c20170530.nc
2011-02-19,0.17316086669417027,0.6103857915664743,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110219_c20170530.nc
2011-02-20,5.640680490579722,4.946947653468235,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110220_c20170530.nc
2011-02-21,5.043590813683925,8.421925965981767,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110221_c20170530.nc
2011-02-22,0.06133121299230715,0.3763004023049688,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110222_c20170530.nc
2011-02-23,0.15483608679328137,0.5060114428246958,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110223_c20170530.nc
2011-02-24,4.785050784844633,7.849014676363138,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110224_c20170530.nc
2011-02-25,8.222033160092435,11.44056898484457,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110225_c20170530.nc
2011-02-26,2.2066905553892218,3.9943582630191554,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110226_c20170530.nc
2011-02-27,1.1829001023736079,2.1877584500239227,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110227_c20170530.nc
2011-02-28,7.7679571902814315,11.049572302784332,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110228_c20170530.nc
2011-03-01,0.3728463470883549,1.2420542465308646,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110301_c20170530.nc
2011-03-02,0.2043750813487288,0.6571482834753368,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110302_c20170530.nc
2011-03-03,2.7532158897279,4.432115348960723,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110303_c20170530.nc
2011-03-04,2.46076246911749,4.345032343474029,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110304_c20170530.nc
2011-03-05,11.83179319519451,18.157138634221486,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110305_c20170530.nc
2011-03-06,4.277011409736271,12.42254796585098,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110306_c20170530.nc
2011-03-07,0.4424159200705441,1.1391588651623172,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110307_c20170530.nc
2011-03-08,1.5780586960997933,3.608665591910527,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110308_c20170530.nc
2011-03-09,10.421078519772763,17.546163418820484,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110309_c20170530.nc
2011-03-10,0.9322383893010431,2.463549658444849,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110310_c20170530.nc
2011-03-11,1.5594279410099678,2.8086262622502987,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110311_c20170530.nc
2011-03-12,0.390303655243792,1.3561630384645513,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110312_c20170530.nc
2011-03-13,0.385792962535923,1.1462736262442081,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110313_c20170530.nc
2011-03-14,1.2271053461200967,4.545060163165428,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110314_c20170530.nc
2011-03-15,1.8249159832910733,3.3884872661966736,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110315_c20170530.nc
2011-03-16,1.2273520451546371,2.2479448653407545,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110316_c20170530.nc
2011-03-17,4.268617389141807,5.5722697949952265,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110317_c20170530.nc
2011-03-18,0.24565184255666306,0.9743309762793866,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110318_c20170530.nc
2011-03-19,3.6242428685696706,8.983639316713825,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110319_c20170530.nc
2011-03-20,5.890195817008228,6.9028279920543545,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110320_c20170530.nc
2011-03-21,1.9557084207744793,3.697834356169088,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110321_c20170530.nc
2011-03-22,4.1877688416210725,5.363923269557002,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110322_c20170530.nc
2011-03-23,2.934018051470276,4.763931870829808,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110323_c20170530.nc
2011-03-24,0.07634598323603395,0.5616066901076443,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110324_c20170530.nc
2011-03-25,0.5118557920461385,1.5283160448929536,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110325_c20170530.nc
2011-03-26,1.14563162999473,3.488834022140277,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110326_c20170530.nc
2011-03-27,0.03349719570588024,0.1900515634059423,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110327_c20170530.nc
2011-03-28,0.28763304079291896,0.9972363662766737,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110328_c20170530.nc
2011-03-29,0.10871784143352392,0.46610604473317463,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110329_c20170530.nc
2011-03-30,0.33531603782491504,1.8799809992648853,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110330_c20170530.nc
2011-03-31,0.15261587679084113,0.4858547992964574,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110331_c20170530.nc
2011-04-01,0.0726683383166691,0.34499176290472616,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110401_c20170530.nc
2011-04-02,0.3433542099874483,1.0517706813479197,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110402_c20170530.nc
2011-04-03,4.8171295793585,4.899699881349,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110403_c20170530.nc
2011-04-04,9.598884276444137,10.658279052599585,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110404_c20170530.nc
2011-04-05,0.9136629364867966,2.859995604609946,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110405_c20170530.nc
2011-04-06,1.4262920237251584,3.2668986828221693,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110406_c20170530.nc
2011-04-07,1.9792205153237377,4.055640210590536,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110407_c20170530.nc
2011-04-08,1.7603867152762147,3.8217597102458125,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110408_c20170530.nc
2011-04-09,5.237267673006523,8.139978565988148,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110409_c20170530.nc
2011-04-10,3.941636702691972,5.858858386938189,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110410_c20170530.nc
2011-04-11,0.9110920686562554,2.713022353794569,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110411_c20170530.nc
2011-04-12,0.5483874624137209,1.562458339975838,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110412_c20170530.nc
2011-04-13,0.7235737958800236,1.5807050110099727,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110413_c20170530.nc
2011-04-14,2.0472816053790743,3.773579888346608,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110414_c20170530.nc
2011-04-15,5.832544205466568,5.934881313470793,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110415_c20170530.nc
2011-04-16,5.597978136921536,7.519271165216039,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110416_c20170530.nc
2011-04-17,1.8441910967475603,3.045773419784655,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110417_c20170530.nc
2011-04-18,1.8529007077183681,3.1149333412430447,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110418_c20170530.nc
2011-04-19,14.377365280613398,14.905058717803309,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110419_c20170530.nc
2011-04-20,7.698808621836943,10.995886597195666,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110420_c20170530.nc
2011-04-21,1.890200220332348,3.3703533720848866,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110421_c20170530.nc
2011-04-22,8.872695644909129,9.85559565958466,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110422_c20170530.nc
2011-04-23,9.761325787719445,19.040894228339596,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110423_c20170530.nc
2011-04-24,6.053801436409926,15.75030976556346,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110424_c20170530.nc
2011-04-25,4.150757009524893,10.113002515279007,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110425_c20170530.nc
2011-04-26,7.122881215003049,8.031456068251105,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110426_c20170530.nc
2011-04-27,4.2469757368001595,7.091602090380075,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110427_c20170530.nc
2011-04-28,3.1438402795616662,5.98508862641893,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110428_c20170530.nc
2011-04-29,0.6880241844492857,1.6327260362633649,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110429_c20170530.nc
2011-04-30,2.28461290832338,3.412130337079453,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110430_c20170530.nc
2011-05-01,4.8795195679686705,11.73414010084982,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110501_c20170530.nc
2011-05-02,4.019081614860762,9.64358254111447,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110502_c20170530.nc
2011-05-03,2.2545775442608242,6.412359003466865,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110503_c20170530.nc
2011-05-04,0.9843938837210163,2.1918984848627945,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110504_c20170530.nc
2011-05-05,1.7351310541319207,3.160601428100586,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110505_c20170530.nc
2011-05-06,0.9821292603014254,1.7666733489629867,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110506_c20170530.nc
2011-05-07,1.6000533255467797,3.0273193929709667,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110507_c20170530.nc
2011-05-08,1.3900163090035809,2.4230369237362677,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110508_c20170530.nc
2011-05-09,3.9820903232375757,5.556875186245039,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110509_c20170530.nc
2011-05-10,2.96782212028086,4.911457450270906,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110510_c20170530.nc
2011-05-11,9.44201541417757,13.136344858260458,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110511_c20170530.nc
2011-05-12,5.309542972207369,5.735460418419285,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110512_c20170530.nc
2011-05-13,2.7151176676751154,4.1836027575978765,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110513_c20170530.nc
2011-05-14,3.587642958101267,4.864364548940789,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110514_c20170530.nc
2011-05-15,2.6198426793740617,5.718637494806432,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110515_c20170530.nc
2011-05-16,0.3231635474513179,1.172170677167502,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110516_c20170530.nc
2011-05-17,2.058135558241365,5.369928553878553,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110517_c20170530.nc
2011-05-18,2.1280849645910203,4.138548028782149,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110518_c20170530.nc
2011-05-19,6.116626974570317,8.278285503133127,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110519_c20170530.nc
2011-05-20,8.61692504710802,11.856342208210734,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110520_c20170530.nc
2011-05-21,4.931376328327045,5.878524850579606,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110521_c20170530.nc
2011-05-22,4.406195493727981,4.767365408674541,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110522_c20170530.nc
2011-05-23,6.105942795172236,9.948751793553816,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110523_c20170530.nc
2011-05-24,5.72120120150203,8.134902690261788,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110524_c20170530.nc
2011-05-25,5.181861704533019,6.322776755134285,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110525_c20170530.nc
2011-05-26,4.611772828971611,7.224008462085889,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110526_c20170530.nc
2011-05-27,2.871457133680444,4.286180888070821,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110527_c20170530.nc
2011-05-28,4.125511597426188,5.388007124861316,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110528_c20170530.nc
2011-05-29,5.9266059584693584,7.155799981432945,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110529_c20170530.nc
2011-05-30,2.672719646391465,4.353526215148595,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110530_c20170530.nc
2011-05-31,4.390468087140663,7.1464465508252335,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110531_c20170530.nc
2011-06-01,0.9867776448534258,2.35413515639392,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110601_c20170530.nc
2011-06-02,8.149730519271339,12.666705756373492,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110602_c20170530.nc
2011-06-03,1.6782240161963633,2.6670663614770285,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110603_c20170530.nc
2011-06-04,1.7587624615617803,3.6802911439287467,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110604_c20170530.nc
2011-06-05,3.391632135025909,8.39232577706489,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110605_c20170530.nc
2011-06-06,0.44306706598022805,1.2893840816769087,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110606_c20170530.nc
2011-06-07,2.926426757251405,7.095018027309995,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110607_c20170530.nc
2011-06-08,1.0466160388188772,2.543599849167184,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110608_c20170530.nc
2011-06-09,5.219286768727857,7.473168176842609,288,/glade/work/jiachengye/33200/gpcp/daily/2011/gpcp_v01r03_daily_d20110609_c20170530.nc
